# part	xc7a200tfbg484-2
# grid	164	203
cell	core	134	120	6
cell	core	134	121	10
cell	core	134	122	6
cell	core	134	123	3
cell	core	134	124	6
cell	core	134	125	7
cell	core	134	126	11
cell	core	134	127	8
cell	core	134	128	8
cell	core	134	129	4
cell	core	134	130	1
cell	core	134	131	4
cell	core	134	132	5
cell	core	134	133	5
cell	core	134	134	5
cell	core	134	135	6
cell	core	134	136	7
cell	core	134	137	8
cell	core	134	138	6
cell	core	134	139	6
cell	core	134	142	1
cell	core	134	144	8
cell	core	134	145	1
cell	core	134	146	9
cell	core	134	147	6
cell	core	134	148	7
cell	core	134	152	5
cell	core	134	153	8
cell	core	134	154	6
cell	core	134	155	8
cell	core	134	156	4
cell	core	135	115	8
cell	core	135	116	8
cell	core	135	117	6
cell	core	135	118	6
cell	core	135	119	9
cell	core	135	120	9
cell	core	135	121	14
cell	core	135	122	7
cell	core	135	123	6
cell	core	135	124	8
cell	core	135	125	13
cell	core	135	126	5
cell	core	135	127	6
cell	core	135	128	6
cell	core	135	130	6
cell	core	135	131	4
cell	core	135	132	8
cell	core	135	133	7
cell	core	135	134	8
cell	core	135	135	8
cell	core	135	136	8
cell	core	135	137	9
cell	core	135	138	8
cell	core	135	139	6
cell	core	135	140	8
cell	core	135	141	8
cell	core	135	145	7
cell	core	135	147	3
cell	core	135	148	6
cell	core	135	152	4
cell	core	135	153	1
cell	core	135	154	6
cell	core	135	155	6
cell	core	136	115	6
cell	core	136	116	13
cell	core	136	117	6
cell	core	136	118	8
cell	core	136	119	8
cell	core	136	120	6
cell	core	136	121	2
cell	core	136	122	16
cell	core	136	123	16
cell	core	136	124	8
cell	core	136	125	8
cell	core	136	126	11
cell	core	136	127	13
cell	core	136	128	9
cell	core	136	129	1
cell	core	136	130	2
cell	core	136	131	1
cell	core	136	132	4
